# ----------------------------------------
# 1 Master View
# User Explorer
# 20180601-20180926
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1731309829.1534238136,2,00:00:00,100.00%,$0.00,0,0.00%
173135102.1532848990,2,00:00:00,100.00%,$0.00,0,0.00%
173320833.1529129686,2,00:00:00,100.00%,$0.00,0,0.00%
1733232509.1533353941,2,00:00:00,100.00%,$0.00,0,0.00%
1733539202.1535230480,2,00:00:00,100.00%,$0.00,0,0.00%
1735344905.1533439598,2,00:00:00,100.00%,$0.00,0,0.00%
17359032.1536428932,2,00:00:00,100.00%,$0.00,0,0.00%
1735919174.1536584119,2,00:00:00,100.00%,$0.00,0,0.00%
1736074561.1499435351,2,00:00:00,100.00%,$0.00,0,0.00%
1736759623.1537018163,2,00:00:00,100.00%,$0.00,0,0.00%
1737660414.1529997945,2,00:00:00,100.00%,$0.00,0,0.00%
1737735907.1531985768,2,00:00:00,100.00%,$0.00,0,0.00%
1739074643.1530719362,2,00:00:00,100.00%,$0.00,0,0.00%
1739141954.1533819721,2,00:00:00,100.00%,$0.00,0,0.00%
1739528713.1531406697,2,00:00:00,100.00%,$0.00,0,0.00%
173954201.1536059335,2,00:00:00,100.00%,$0.00,0,0.00%
17396407.1528922705,2,00:00:00,100.00%,$0.00,0,0.00%
1740201847.1536827455,2,00:00:00,100.00%,$0.00,0,0.00%
1740686145.1537517750,2,00:00:00,100.00%,$0.00,0,0.00%
1741087964.1532828373,2,00:00:00,100.00%,$0.00,0,0.00%
1741126153.1537632953,2,00:00:00,100.00%,$0.00,0,0.00%
1741509634.1533187465,2,00:00:00,100.00%,$0.00,0,0.00%
1741715439.1537286391,2,00:00:00,100.00%,$0.00,0,0.00%
1743131529.1485758324,2,00:00:00,100.00%,$0.00,0,0.00%
1743299842.1528057759,2,00:00:00,100.00%,$0.00,0,0.00%
1744236774.1528604456,2,00:00:00,100.00%,$0.00,0,0.00%
174425709.1537313342,2,00:00:00,100.00%,$0.00,0,0.00%
1745945244.1537275848,2,00:00:00,100.00%,$0.00,0,0.00%
1746208340.1531933831,2,00:00:00,100.00%,$0.00,0,0.00%
1746750620.1537473924,2,00:00:00,100.00%,$0.00,0,0.00%
174727214.1528506401,2,00:00:00,100.00%,$0.00,0,0.00%
174793113.1537778398,2,00:00:00,100.00%,$0.00,0,0.00%
1748400701.1530141397,2,00:00:00,100.00%,$0.00,0,0.00%
1749612924.1536608248,2,00:00:00,100.00%,$0.00,0,0.00%
1749620859.1529051549,2,00:00:00,100.00%,$0.00,0,0.00%
1750962186.1530541153,2,00:00:00,100.00%,$0.00,0,0.00%
1751104271.1514354805,2,00:00:00,100.00%,$0.00,0,0.00%
1751500431.1537427275,2,00:00:00,100.00%,$0.00,0,0.00%
1751646587.1526999017,2,00:00:00,100.00%,$0.00,0,0.00%
1752053963.1530292278,2,00:00:00,100.00%,$0.00,0,0.00%
1752299209.1535398031,2,00:00:00,100.00%,$0.00,0,0.00%
1752682306.1528926177,2,00:00:00,100.00%,$0.00,0,0.00%
1752790551.1529597702,2,00:00:00,100.00%,$0.00,0,0.00%
1753740832.1527966657,2,00:00:00,100.00%,$0.00,0,0.00%
1754536301.1529330494,2,00:00:00,100.00%,$0.00,0,0.00%
1755046678.1530807943,2,00:00:00,100.00%,$0.00,0,0.00%
1755133708.1536483617,2,00:00:00,100.00%,$0.00,0,0.00%
1755640402.1536456669,2,00:00:00,100.00%,$0.00,0,0.00%
1756035765.1535547104,2,00:00:00,100.00%,$0.00,0,0.00%
175665176.1533710585,2,00:00:00,100.00%,$0.00,0,0.00%
1756903456.1527816681,2,00:00:00,100.00%,$0.00,0,0.00%
1757157812.1537162560,2,00:00:00,100.00%,$0.00,0,0.00%
1757200992.1528462777,2,00:00:00,100.00%,$0.00,0,0.00%
1757423062.1536672703,2,00:00:00,100.00%,$0.00,0,0.00%
1757556962.1529066694,2,00:00:00,100.00%,$0.00,0,0.00%
1758174140.1534272186,2,00:00:00,100.00%,$0.00,0,0.00%
1758585549.1534056393,2,00:00:00,100.00%,$0.00,0,0.00%
1759758245.1532877191,2,00:00:00,100.00%,$0.00,0,0.00%
1760076936.1535554725,2,00:00:00,100.00%,$0.00,0,0.00%
1760411716.1532342071,2,00:00:00,100.00%,$0.00,0,0.00%
1760609366.1528530097,2,00:00:00,100.00%,$0.00,0,0.00%
1760683439.1531783011,2,00:00:00,100.00%,$0.00,0,0.00%
1760863758.1537428307,2,00:00:00,100.00%,$0.00,0,0.00%
1760995434.1533511223,2,00:00:00,100.00%,$0.00,0,0.00%
1761114588.1527968856,2,00:00:00,100.00%,$0.00,0,0.00%
1761923658.1527861276,2,00:00:00,100.00%,$0.00,0,0.00%
1762185255.1532400841,2,00:00:00,100.00%,$0.00,0,0.00%
176283236.1535159464,2,00:00:00,100.00%,$0.00,0,0.00%
176297452.1535426692,2,00:00:00,100.00%,$0.00,0,0.00%
1763747235.1530576847,2,00:00:00,100.00%,$0.00,0,0.00%
1764544293.1536537279,2,00:00:00,100.00%,$0.00,0,0.00%
1765022376.1533785925,2,00:00:00,100.00%,$0.00,0,0.00%
1765807241.1535867782,2,00:00:00,100.00%,$0.00,0,0.00%
1766066277.1536969242,2,00:00:00,100.00%,$0.00,0,0.00%
1766315808.1529703010,2,00:00:00,100.00%,$0.00,0,0.00%
17663975.1537601911,2,00:00:00,100.00%,$0.00,0,0.00%
1766465486.1527966239,2,00:00:00,100.00%,$0.00,0,0.00%
1766757269.1530172662,2,00:00:00,100.00%,$0.00,0,0.00%
1766938547.1532604258,2,00:00:00,100.00%,$0.00,0,0.00%
176735541.1531536145,2,00:00:00,100.00%,$0.00,0,0.00%
1768229583.1532161041,2,00:00:00,100.00%,$0.00,0,0.00%
1768379142.1533444495,2,00:00:00,100.00%,$0.00,0,0.00%
1770174273.1529510182,2,00:00:00,100.00%,$0.00,0,0.00%
1770286174.1529423560,2,00:00:00,100.00%,$0.00,0,0.00%
1770508366.1531928173,2,00:00:00,100.00%,$0.00,0,0.00%
1770735437.1533908563,2,00:00:00,100.00%,$0.00,0,0.00%
1771051791.1529352767,2,00:00:00,100.00%,$0.00,0,0.00%
1771545728.1526404573,2,00:00:00,100.00%,$0.00,0,0.00%
1771815264.1532895211,2,00:00:00,100.00%,$0.00,0,0.00%
1771857025.1532145335,2,00:00:00,100.00%,$0.00,0,0.00%
1771898324.1532350390,2,00:00:00,100.00%,$0.00,0,0.00%
177199457.1514255094,2,00:00:00,100.00%,$0.00,0,0.00%
177260595.1537031382,2,00:00:00,100.00%,$0.00,0,0.00%
1772646539.1531056864,2,00:00:00,100.00%,$0.00,0,0.00%
1774383854.1536349668,2,00:00:00,100.00%,$0.00,0,0.00%
1774517264.1528729414,2,00:00:00,100.00%,$0.00,0,0.00%
177463557.1528171175,2,00:00:00,100.00%,$0.00,0,0.00%
1774710052.1531880909,2,00:00:00,100.00%,$0.00,0,0.00%
1775269369.1537026322,2,00:00:00,100.00%,$0.00,0,0.00%
1775376554.1530016696,2,00:00:00,100.00%,$0.00,0,0.00%
1775482158.1528998276,2,00:00:00,100.00%,$0.00,0,0.00%
1775513480.1530790839,2,00:00:00,100.00%,$0.00,0,0.00%
1776536045.1536226053,2,00:00:00,100.00%,$0.00,0,0.00%
1776941421.1537153041,2,00:00:00,100.00%,$0.00,0,0.00%
177784931.1532169235,2,00:00:00,100.00%,$0.00,0,0.00%
1777860842.1528362023,2,00:00:00,100.00%,$0.00,0,0.00%
1778045826.1512758728,2,00:00:00,100.00%,$0.00,0,0.00%
1778502185.1535862251,2,00:00:00,100.00%,$0.00,0,0.00%
1779225033.1529941167,2,00:00:00,100.00%,$0.00,0,0.00%
1779794122.1534420669,2,00:00:00,100.00%,$0.00,0,0.00%
1781006072.1536231485,2,00:00:00,100.00%,$0.00,0,0.00%
1781283883.1531065836,2,00:00:00,100.00%,$0.00,0,0.00%
1781364909.1529080512,2,00:00:00,100.00%,$0.00,0,0.00%
1781581108.1533796312,2,00:00:00,100.00%,$0.00,0,0.00%
1781785228.1533787384,2,00:00:00,100.00%,$0.00,0,0.00%
1784966885.1536530862,2,00:00:00,100.00%,$0.00,0,100.00%
1785509280.1529506949,2,00:00:00,100.00%,$0.00,0,0.00%
1785713065.1534979148,2,00:00:00,100.00%,$0.00,0,0.00%
17862076.1530081133,2,00:00:00,100.00%,$0.00,0,0.00%
1786830095.1529648768,2,00:00:00,100.00%,$0.00,0,0.00%
1786880863.1527934144,2,00:00:00,100.00%,$0.00,0,0.00%
1786938747.1526561852,2,00:00:00,100.00%,$0.00,0,0.00%
178799913.1531840042,2,00:00:00,100.00%,$0.00,0,0.00%
1788290137.1533012394,2,00:00:00,100.00%,$0.00,0,0.00%
1788494969.1529797321,2,00:00:00,100.00%,$0.00,0,0.00%
1788638485.1531785592,2,00:00:00,100.00%,$0.00,0,0.00%
1789383683.1516399249,2,00:00:00,100.00%,$0.00,0,0.00%
1789462101.1529613778,2,00:00:00,100.00%,$0.00,0,0.00%
1789917535.1536336322,2,00:00:00,100.00%,$0.00,0,0.00%
1790173428.1527594636,2,00:00:00,100.00%,$0.00,0,0.00%
1790489959.1533909722,2,00:00:00,100.00%,$0.00,0,0.00%
1790523928.1533224989,2,00:00:00,100.00%,$0.00,0,0.00%
1790814450.1529761813,2,00:00:00,100.00%,$0.00,0,0.00%
1791053107.1519454136,2,00:00:00,100.00%,$0.00,0,0.00%
1791173930.1537028811,2,00:00:00,100.00%,$0.00,0,0.00%
1791602726.1536859669,2,00:00:00,100.00%,$0.00,0,0.00%
1791747453.1532504678,2,00:00:00,100.00%,$0.00,0,0.00%
1791839997.1528494553,2,00:00:00,100.00%,$0.00,0,0.00%
1792133993.1536594747,2,00:00:00,100.00%,$0.00,0,0.00%
1792620801.1535557377,2,00:00:00,100.00%,$0.00,0,0.00%
1792829172.1536371080,2,00:00:00,100.00%,$0.00,0,0.00%
1793343529.1530906464,2,00:00:00,100.00%,$0.00,0,0.00%
1794228417.1535959229,2,00:00:00,100.00%,$0.00,0,0.00%
1794237747.1531796947,2,00:00:00,100.00%,$0.00,0,0.00%
1794620850.1532394487,2,00:00:00,100.00%,$0.00,0,0.00%
1794885722.1535080297,2,00:00:00,100.00%,$0.00,0,0.00%
1796392523.1535100050,2,00:00:00,100.00%,$0.00,0,0.00%
1797072126.1535643133,2,00:00:00,100.00%,$0.00,0,0.00%
1797131873.1537778434,2,00:00:00,100.00%,$0.00,0,0.00%
1797211222.1537194302,2,00:00:00,100.00%,$0.00,0,0.00%
1797808074.1532284147,2,00:00:00,100.00%,$0.00,0,0.00%
179800029.1527881041,2,00:00:00,100.00%,$0.00,0,0.00%
1798853211.1525559685,2,00:00:00,100.00%,$0.00,0,0.00%
1798881654.1533713209,2,00:00:00,100.00%,$0.00,0,0.00%
1799808.1534405248,2,00:00:00,100.00%,$0.00,0,0.00%
1800221999.1532151903,2,00:00:00,100.00%,$0.00,0,0.00%
1801005132.1531474652,2,00:00:00,100.00%,$0.00,0,0.00%
1802739402.1537246960,2,00:00:00,100.00%,$0.00,0,0.00%
1803103753.1535397332,2,00:00:00,100.00%,$0.00,0,0.00%
180332848.1532243894,2,00:00:00,100.00%,$0.00,0,0.00%
180344837.1530581285,2,00:00:00,100.00%,$0.00,0,0.00%
1803792267.1532127146,2,00:00:00,100.00%,$0.00,0,0.00%
1803870792.1532932324,2,00:00:00,100.00%,$0.00,0,0.00%
1804003968.1530812917,2,00:00:00,100.00%,$0.00,0,0.00%
1805303026.1534290253,2,00:00:00,100.00%,$0.00,0,0.00%
1805478515.1536475288,2,00:00:00,100.00%,$0.00,0,0.00%
1805602194.1524499157,2,00:00:00,100.00%,$0.00,0,0.00%
1805794406.1530059183,2,00:00:00,100.00%,$0.00,0,0.00%
1805870117.1533579690,2,00:00:00,100.00%,$0.00,0,0.00%
1806001840.1527977549,2,00:00:00,100.00%,$0.00,0,0.00%
1806499327.1533698345,2,00:00:00,100.00%,$0.00,0,0.00%
1806838309.1531397486,2,00:00:00,100.00%,$0.00,0,0.00%
1807512283.1530292412,2,00:00:00,100.00%,$0.00,0,0.00%
1809007568.1535858056,2,00:00:00,100.00%,$0.00,0,0.00%
1809274389.1515529321,2,00:00:00,100.00%,$0.00,0,0.00%
1809291572.1530645783,2,00:00:00,100.00%,$0.00,0,0.00%
1809793125.1529102499,2,00:00:00,100.00%,$0.00,0,0.00%
1810311738.1535513839,2,00:00:00,100.00%,$0.00,0,0.00%
1810544569.1532722298,2,00:00:00,100.00%,$0.00,0,0.00%
1810545260.1532440889,2,00:00:00,100.00%,$0.00,0,0.00%
1810587255.1530513765,2,00:00:00,100.00%,$0.00,0,0.00%
181063029.1532878777,2,00:00:00,100.00%,$0.00,0,0.00%
1811141963.1529415630,2,00:00:00,100.00%,$0.00,0,0.00%
1811310072.1529584331,2,00:00:00,100.00%,$0.00,0,0.00%
1811391024.1533193706,2,00:00:00,100.00%,$0.00,0,0.00%
1811717411.1529985832,2,00:00:00,100.00%,$0.00,0,0.00%
1811988995.1531955203,2,00:00:00,100.00%,$0.00,0,0.00%
1813295795.1535495308,2,00:00:00,100.00%,$0.00,0,0.00%
1813420848.1529505198,2,00:00:00,100.00%,$0.00,0,0.00%
1813552915.1534125255,2,00:00:00,100.00%,$0.00,0,0.00%
1813567660.1528599096,2,00:00:00,100.00%,$0.00,0,0.00%
1813692286.1532819697,2,00:00:00,100.00%,$0.00,0,0.00%
1813837954.1536818085,2,00:00:00,100.00%,$0.00,0,0.00%
1814416044.1533970340,2,00:00:00,100.00%,$0.00,0,0.00%
1815717865.1537414623,2,00:00:00,100.00%,$0.00,0,0.00%
1815901754.1531334102,2,00:00:00,100.00%,$0.00,0,0.00%
1816206914.1536420531,2,00:00:00,100.00%,$0.00,0,0.00%
1817188386.1536050166,2,00:00:00,100.00%,$0.00,0,0.00%
1817514058.1531840473,2,00:00:00,100.00%,$0.00,0,0.00%
1817709590.1536029048,2,00:00:00,100.00%,$0.00,0,0.00%
1817904399.1534519312,2,00:00:00,100.00%,$0.00,0,0.00%
181819707.1535324940,2,00:00:00,100.00%,$0.00,0,0.00%
1818259922.1533654261,2,00:00:00,100.00%,$0.00,0,0.00%
1818777041.1518553945,2,00:00:00,100.00%,$0.00,0,0.00%
1820242614.1529316344,2,00:00:00,100.00%,$0.00,0,0.00%
1820366958.1536316474,2,00:00:00,100.00%,$0.00,0,0.00%
1820501286.1528373644,2,00:00:00,100.00%,$0.00,0,0.00%
1820592110.1531221765,2,00:00:00,100.00%,$0.00,0,0.00%
1821091552.1533436358,2,00:00:00,100.00%,$0.00,0,0.00%
1821869135.1530303025,2,00:00:00,100.00%,$0.00,0,0.00%
1821931101.1506288942,2,00:00:00,100.00%,$0.00,0,0.00%
1822111386.1491658966,2,00:00:00,100.00%,$0.00,0,0.00%
1822292997.1537556196,2,00:00:00,100.00%,$0.00,0,0.00%
1822555612.1528275830,2,00:00:00,100.00%,$0.00,0,0.00%
1822914120.1533319291,2,00:00:00,100.00%,$0.00,0,0.00%
1823329188.1531588101,2,00:00:00,100.00%,$0.00,0,0.00%
1824039057.1533099444,2,00:00:00,100.00%,$0.00,0,0.00%
1824050293.1533005934,2,00:00:00,100.00%,$0.00,0,0.00%
1824398007.1531127913,2,00:00:00,100.00%,$0.00,0,0.00%
182447680.1529010592,2,00:00:00,100.00%,$0.00,0,0.00%
1825172327.1519956566,2,00:00:00,100.00%,$0.00,0,0.00%
1825276469.1528046233,2,00:00:00,100.00%,$0.00,0,0.00%
1825351297.1528066853,2,00:00:00,100.00%,$0.00,0,0.00%
182548515.1526940918,2,00:00:00,100.00%,$0.00,0,0.00%
1825781716.1535302289,2,00:00:00,100.00%,$0.00,0,0.00%
1826803150.1533251584,2,00:00:00,100.00%,$0.00,0,0.00%
1827610793.1531622667,2,00:00:00,100.00%,$0.00,0,0.00%
1828353265.1528396825,2,00:00:00,100.00%,$0.00,0,0.00%
1829492028.1528778441,2,00:00:00,100.00%,$0.00,0,0.00%
1830540044.1529167932,2,00:00:00,100.00%,$0.00,0,0.00%
1831172495.1530124268,2,00:00:00,100.00%,$0.00,0,0.00%
1831299481.1532685078,2,00:00:00,100.00%,$0.00,0,0.00%
1831903600.1532742148,2,00:00:00,100.00%,$0.00,0,0.00%
1832185026.1535245748,2,00:00:00,100.00%,$0.00,0,0.00%
1832969199.1537795047,2,00:00:00,100.00%,$0.00,0,0.00%
1833512190.1533050103,2,00:00:00,100.00%,$0.00,0,0.00%
1835241634.1532542480,2,00:00:00,100.00%,$0.00,0,0.00%
1836168770.1531414003,2,00:00:00,100.00%,$0.00,0,0.00%
1837123937.1528245306,2,00:00:00,100.00%,$0.00,0,0.00%
1837911514.1535975984,2,00:00:00,100.00%,$0.00,0,0.00%
1838118485.1535627200,2,00:00:00,100.00%,$0.00,0,0.00%
1838435877.1530297297,2,00:00:00,100.00%,$0.00,0,0.00%
183971752.1535240953,2,00:00:00,100.00%,$0.00,0,0.00%
1841017520.1531213992,2,00:00:00,100.00%,$0.00,0,0.00%
1841031939.1529436726,2,00:00:00,100.00%,$0.00,0,0.00%
1842063519.1529971907,2,00:00:00,100.00%,$0.00,0,0.00%
1842189278.1533047675,2,00:00:00,100.00%,$0.00,0,0.00%
1842509987.1532283800,2,00:00:00,100.00%,$0.00,0,0.00%
1842871015.1534322721,2,00:00:00,100.00%,$0.00,0,0.00%
1843218229.1537324379,2,00:00:00,100.00%,$0.00,0,0.00%
1843396476.1529434024,2,00:00:00,100.00%,$0.00,0,0.00%
1843998538.1535804496,2,00:00:00,100.00%,$0.00,0,0.00%
1844978834.1535550029,2,00:00:00,100.00%,$0.00,0,0.00%
184506924.1532171974,2,00:00:00,100.00%,$0.00,0,0.00%
1845246238.1529401736,2,00:00:00,100.00%,$0.00,0,0.00%
1845484326.1523817511,2,00:00:00,100.00%,$0.00,0,0.00%
1846148606.1535574100,2,00:00:00,100.00%,$0.00,0,0.00%
1846342509.1527950616,2,00:00:00,100.00%,$0.00,0,0.00%
1846752592.1529505213,2,00:00:00,100.00%,$0.00,0,0.00%
184718609.1528073211,2,00:00:00,100.00%,$0.00,0,0.00%
1847323136.1532662551,2,00:00:00,100.00%,$0.00,0,0.00%
1847406535.1536165843,2,00:00:00,100.00%,$0.00,0,0.00%
1847840043.1537158904,2,00:00:00,100.00%,$0.00,0,0.00%
1848216903.1535608345,2,00:00:00,100.00%,$0.00,0,0.00%
1848849369.1528904872,2,00:00:00,100.00%,$0.00,0,0.00%
1849056382.1531201508,2,00:00:00,100.00%,$0.00,0,0.00%
1849430214.1534283986,2,00:00:00,100.00%,$0.00,0,0.00%
1849501033.1525153697,2,00:00:00,100.00%,$0.00,0,0.00%
1849593894.1533105136,2,00:00:00,100.00%,$0.00,0,0.00%
1849621556.1530227337,2,00:00:00,100.00%,$0.00,0,0.00%
1849990783.1526794192,2,00:00:00,100.00%,$0.00,0,0.00%
1850387323.1529320348,2,00:00:00,100.00%,$0.00,0,0.00%
1850524538.1537347569,2,00:00:00,100.00%,$0.00,0,0.00%
1850815610.1529067196,2,00:00:00,100.00%,$0.00,0,0.00%
1851350468.1530957630,2,00:00:00,100.00%,$0.00,0,0.00%
185192584.1523564754,2,00:00:00,100.00%,$0.00,0,0.00%
185255393.1536138882,2,00:00:00,100.00%,$0.00,0,0.00%
1853936160.1525964453,2,00:00:00,100.00%,$0.00,0,0.00%
1854154070.1531229318,2,00:00:00,100.00%,$0.00,0,0.00%
1854335719.1533753330,2,00:00:00,100.00%,$0.00,0,0.00%
1854352927.1531241561,2,00:00:00,100.00%,$0.00,0,0.00%
185475392.1537040126,2,00:00:00,100.00%,$0.00,0,0.00%
1854812026.1533546438,2,00:00:00,100.00%,$0.00,0,0.00%
1855118597.1537549483,2,00:00:00,100.00%,$0.00,0,0.00%
1857240598.1530561098,2,00:00:00,100.00%,$0.00,0,0.00%
1857660273.1530390092,2,00:00:00,100.00%,$0.00,0,0.00%
1857698929.1537383424,2,00:00:00,100.00%,$0.00,0,0.00%
1858300441.1528637268,2,00:00:00,100.00%,$0.00,0,0.00%
1858344456.1528783578,2,00:00:00,100.00%,$0.00,0,0.00%
18590770.1530545964,2,00:00:00,100.00%,$0.00,0,0.00%
1861516444.1533107859,2,00:00:00,100.00%,$0.00,0,0.00%
1861692395.1534714306,2,00:00:00,100.00%,$0.00,0,0.00%
1862046359.1532381855,2,00:00:00,100.00%,$0.00,0,0.00%
1862534328.1533073157,2,00:00:00,100.00%,$0.00,0,0.00%
1863693573.1534058353,2,00:00:00,100.00%,$0.00,0,0.00%
186398020.1535834121,2,00:00:00,100.00%,$0.00,0,0.00%
1864184351.1530583619,2,00:00:00,100.00%,$0.00,0,0.00%
1864289681.1537447213,2,00:00:00,100.00%,$0.00,0,0.00%
186462652.1528798709,2,00:00:00,100.00%,$0.00,0,0.00%
1864850219.1534924582,2,00:00:00,100.00%,$0.00,0,0.00%
1865294254.1535612290,2,00:00:00,100.00%,$0.00,0,0.00%
1865410085.1533620997,2,00:00:00,100.00%,$0.00,0,0.00%
186571261.1529977773,2,00:00:00,100.00%,$0.00,0,0.00%
1865827246.1535517142,2,00:00:00,100.00%,$0.00,0,0.00%
1866013724.1532024202,2,00:00:00,100.00%,$0.00,0,0.00%
1866126646.1528972710,2,00:00:00,100.00%,$0.00,0,0.00%
1866398.1533221348,2,00:00:00,100.00%,$0.00,0,0.00%
1867004782.1529216252,2,00:00:00,100.00%,$0.00,0,0.00%
1867408246.1528762731,2,00:00:00,100.00%,$0.00,0,0.00%
1868038575.1528833178,2,00:00:00,100.00%,$0.00,0,0.00%
1868248834.1526655327,2,00:00:00,100.00%,$0.00,0,0.00%
1868961314.1528625310,2,00:00:00,100.00%,$0.00,0,0.00%
186916823.1537314682,2,00:00:00,100.00%,$0.00,0,0.00%
1870547519.1531248904,2,00:00:00,100.00%,$0.00,0,0.00%
1870596021.1536811549,2,00:00:00,100.00%,$0.00,0,0.00%
1871313912.1535822405,2,00:00:00,100.00%,$0.00,0,0.00%
1871831764.1534917574,2,00:00:00,100.00%,$0.00,0,0.00%
1872153065.1535881345,2,00:00:00,100.00%,$0.00,0,0.00%
1872515765.1528415668,2,00:00:00,100.00%,$0.00,0,0.00%
1875721492.1535715234,2,00:00:00,100.00%,$0.00,0,0.00%
1876323716.1532619426,2,00:00:00,100.00%,$0.00,0,0.00%
1876336679.1531283431,2,00:00:00,100.00%,$0.00,0,0.00%
1876495261.1532116079,2,00:00:00,100.00%,$0.00,0,0.00%
1876696021.1528410039,2,00:00:00,100.00%,$0.00,0,0.00%
1876854152.1528200499,2,00:00:00,100.00%,$0.00,0,0.00%
187724352.1536397608,2,00:00:00,100.00%,$0.00,0,0.00%
1878106728.1526445125,2,00:00:00,100.00%,$0.00,0,0.00%
1878197841.1530736009,2,00:00:00,100.00%,$0.00,0,0.00%
1878291204.1535430212,2,00:00:00,100.00%,$0.00,0,0.00%
1878293105.1531481249,2,00:00:00,100.00%,$0.00,0,0.00%
1878627854.1531071396,2,00:00:00,100.00%,$0.00,0,0.00%
1878701511.1535108180,2,00:00:00,100.00%,$0.00,0,0.00%
187955180.1532228529,2,00:00:00,100.00%,$0.00,0,0.00%
1880101829.1530284499,2,00:00:00,100.00%,$0.00,0,0.00%
1881692376.1529462903,2,00:00:00,100.00%,$0.00,0,0.00%
1881714172.1533095791,2,00:00:00,100.00%,$0.00,0,0.00%
1881816354.1531410212,2,00:00:00,100.00%,$0.00,0,0.00%
1881906981.1534776628,2,00:00:00,100.00%,$0.00,0,0.00%
1882169500.1535580293,2,00:00:00,100.00%,$0.00,0,0.00%
1882277832.1537761615,2,00:00:00,100.00%,$0.00,0,0.00%
1883471334.1530011150,2,00:00:00,100.00%,$0.00,0,0.00%
188421442.1527400945,2,00:00:00,100.00%,$0.00,0,0.00%
1884297755.1534378075,2,00:00:00,100.00%,$0.00,0,0.00%
1884319629.1528387613,2,00:00:00,100.00%,$0.00,0,0.00%
1885387830.1535541894,2,00:00:00,100.00%,$0.00,0,0.00%
1885444699.1531790968,2,00:00:00,100.00%,$0.00,0,0.00%
1885800247.1536464561,2,00:00:00,100.00%,$0.00,0,0.00%
1885922690.1532162338,2,00:00:00,100.00%,$0.00,0,0.00%
1886867621.1537042628,2,00:00:00,100.00%,$0.00,0,0.00%
1887314315.1535253693,2,00:00:00,100.00%,$0.00,0,0.00%
1887730395.1532675085,2,00:00:00,100.00%,$0.00,0,0.00%
1888270532.1534807546,2,00:00:00,100.00%,$0.00,0,0.00%
1889004601.1532097251,2,00:00:00,100.00%,$0.00,0,0.00%
1889169499.1535022592,2,00:00:00,100.00%,$0.00,0,0.00%
1889455513.1528528965,2,00:00:00,100.00%,$0.00,0,0.00%
1889544871.1535390101,2,00:00:00,100.00%,$0.00,0,0.00%
1889984369.1537177885,2,00:00:00,100.00%,$0.00,0,0.00%
1889984814.1537809583,2,00:00:00,100.00%,$0.00,0,0.00%
1890043249.1533643007,2,00:00:00,100.00%,$0.00,0,0.00%
1890278697.1533070943,2,00:00:00,100.00%,$0.00,0,0.00%
1891463861.1536326612,2,00:00:00,100.00%,$0.00,0,0.00%
189146941.1534781728,2,00:00:00,100.00%,$0.00,0,0.00%
1892204267.1532885812,2,00:00:00,100.00%,$0.00,0,0.00%
1892279160.1533098515,2,00:00:00,100.00%,$0.00,0,0.00%
1892601680.1527948310,2,00:00:00,100.00%,$0.00,0,0.00%
1893765891.1536059360,2,00:00:00,100.00%,$0.00,0,0.00%
1894117192.1526347954,2,00:00:00,100.00%,$0.00,0,0.00%
1894280075.1531960535,2,00:00:00,100.00%,$0.00,0,0.00%
1894752259.1535971485,2,00:00:00,100.00%,$0.00,0,0.00%
1894992081.1536004732,2,00:00:00,100.00%,$0.00,0,0.00%
1897342089.1529426572,2,00:00:00,100.00%,$0.00,0,0.00%
1897863482.1531129485,2,00:00:00,100.00%,$0.00,0,0.00%
1898803523.1534405839,2,00:00:00,100.00%,$0.00,0,0.00%
1899507662.1536154790,2,00:00:00,100.00%,$0.00,0,0.00%
189956271.1535617740,2,00:00:00,100.00%,$0.00,0,0.00%
1899971394.1531328692,2,00:00:00,100.00%,$0.00,0,0.00%
1899999242.1537155734,2,00:00:00,100.00%,$0.00,0,0.00%
1900187004.1532615730,2,00:00:00,100.00%,$0.00,0,0.00%
1900922508.1529020149,2,00:00:00,100.00%,$0.00,0,0.00%
190261605.1528217996,2,00:00:00,100.00%,$0.00,0,0.00%
1902755549.1535731247,2,00:00:00,100.00%,$0.00,0,0.00%
1903036127.1536287911,2,00:00:00,100.00%,$0.00,0,0.00%
1903318818.1536252713,2,00:00:00,100.00%,$0.00,0,0.00%
1903659042.1526551078,2,00:00:00,100.00%,$0.00,0,0.00%
1903715089.1535306274,2,00:00:00,100.00%,$0.00,0,0.00%
1904881501.1525427755,2,00:00:00,100.00%,$0.00,0,0.00%
190563495.1531214059,2,00:00:00,100.00%,$0.00,0,0.00%
1906061054.1535686111,2,00:00:00,100.00%,$0.00,0,0.00%
1906291019.1534458098,2,00:00:00,100.00%,$0.00,0,0.00%
1906358300.1536183459,2,00:00:00,100.00%,$0.00,0,0.00%
1906469431.1536613705,2,00:00:00,100.00%,$0.00,0,0.00%
1906833762.1535293376,2,00:00:00,100.00%,$0.00,0,0.00%
190684582.1532582636,2,00:00:00,100.00%,$0.00,0,0.00%
1906889029.1524213341,2,00:00:00,100.00%,$0.00,0,0.00%
1908083291.1534339630,2,00:00:00,100.00%,$0.00,0,0.00%
1908255846.1533611612,2,00:00:00,100.00%,$0.00,0,0.00%
1909115917.1533916921,2,00:00:00,100.00%,$0.00,0,0.00%
190919764.1528357310,2,00:00:00,100.00%,$0.00,0,0.00%
